Info message;"logger.info(""Just an information"")";python
Warning message;"logger.warning(""Its a Warning"")";python
Error message;"logger.error(""Did you try to divide by zero"")";python
Critical error message;"logger.critical(""Internet is down"")";python
Example with 2 logging levels;"logger=logging.getLogger(__name__)							 # Creating an object with the name of the py-file
stream_h = logging.StreamHandler()							 # Defining a handler for streamdata in the console
file_h = logging FileHandler(""file.log""						 # Defining a handler for logging to a file
stream_h.setLevel(logging.WARNING)							 # Set Stream-Logging to Warning-Level
file_h.setLevel(logging.ERROR)								 # Set File-Logging to Error-Level
	=> Error-Messages will go to both stream and file - Warning-Messages only to stream and not to file
formatter = logging.formatter								 # Defining the format for outputting
	""%(name)s - %(levelname)s - %(message)s"")
stream_h.setFormatter(formatter)							 # Setting format for stream-logging
file_h.setFormatter(formatter)								 # Setting format for file-logging
logger.addHandler(stream_h)									 # Adding Stream-handler to logger
logger.addHandler(file_h)									 # Adding File-handler to logger";python
https://stackoverflow.com/questions/24505145/how-to-limit-log-file-size-in-python	# Explanation about handling;"from logging.handlers import RotatingFileHandler             # importing file handler
log_formatter = logging.Formatter('%(asctime)s               # Define format for output in logfile
    %(levelname)s %(funcName)s(%(lineno)d) %(message)s')
my_handler = RotatingFileHandler(logFile, mode='a',          # Define handler with maxBytes and backupCount
    maxBytes=5*1024*1024, backupCount=2, encoding=None,      # When the log grows more then maxBytes...
    delay=0)                                                 # ...itgenerates a new logfile-version
my_handler.setFormatter(log_formatter)                       # Setting the format
my_handler.setLevel(logging.INFO)                            # Setting the threshold of logger to INFO
logger = logging.getLogger('root')                           # Creating an object with name
logger.setLevel(logging.INFO)                                # Setting the threshold of logger to INFO
logger.addHandler(my_handler)                                # Define handler with definition above";python
Importing module;import unittest;python
Import the function which will be tested;from prg import func;python
Define the class for testing the function;class TestFunc(unittest.TestCase):;python
Define the first testcase - must begin with test*;def testcase1(self):;python
call the function;"erg = func(""x"",3)";python
check if result is ok;"self.assertEqual(""3x"")";python
starting the unittest;if __name__ == '__main__': unittest.main();python
Check if equal;self.assertEqual(a,b);python
Check if not equal;self.assertNotEquale(a,b);python
Check if true;self.assertTrue(x);python
Check if false;self.assertFalse(x);python
Check if i in list;self.assertIn(i,list);python
Check if i not in list;self.assertNotIn(i,list);python
and hide the *.env files in the .gitignore;"pip install python-dotenv
from dotenv import load_dotenv, find_dotenv
import os
load_dotenv(find_dotenv())
GMAIL_TOKEN = os.environ.get(""GMAIL_TOKEN"")";python
COUNTER;"from collections import Counter
colors = ['blue', 'blue', 'red', 'red', ""red""]
counter = Counter(colors)									# Creates dict with counts => {'red': 3, 'blue': 2} in ordered form
counter.most_common(1) 		                           		# Outputs the element with the most counts as tuple
counter[""red""})            		                            # Outputs the occurence of the value ""red"" => 3";python
NAMEDTUPLE;"from collections import namedtuple
Point = namedtuple(""Point"",""x,y"")							# Creates class with tumple
pt = Point(1,-4)											# Creates Point(x=1,y=-4)
print(pt.x, pt.y)											# Shows 1 and -4";python
ORDEREDDICT;"not necessary anymore in the newer python versions
is allready implemented in the regular dict-type)";python
DEFAULTDIC;"d = defaultdict(int)	# Create defaultdict and define default-type
d[""xyz""]				# No key error when when key not in the dict => default-type value 0 is outputed";python
DEQUE;"from collections import deque      # import collections deque module
d = deque()				# Create deque (optimized for working with elements at the end or beginning of the list)
d.append(1)				# Add element at the end
d.appendleft(2)			# Add element at the beginning
d.extend([1,2]			# Add list of elements at the end
d.extendleft([1,2])		# Add list of elements at the beginning (in reversed order so 2,1)
d.pop()					# Delete element at the end
d.popleft()				# Delete element at the beginning
d.clear()				# Clear entire list
d.rotate(2)				# Shift all elements 2 places to the right
d.rotateleft(-1)			# Shift all elements 1 place to the left";python
necessary for the func-operator;import operator;python
all combis for carthesian product => [(1,3),(1,4),(2,3),(2,4)];product([1,2],[3,4]);python
all with 3 elements => (0,0,0),(0,0,1),(0,1,0),(0,1,1), aso.;product([0, 1], repeat=3);python
"all combis of this 2 strings => [(""a"",""1""),(""a"",""2""),(""b"",""1""),(""b"",""2"")]";product('ab', '12');python
all different orderings => [(1,2,3),(1,3,2),(2,1,3),(2,3,1),(3,1,2),(3,2,1)];permutations ([1,2,3]);python
all different orderings with 2 elements => [(1,2),(1,3),(2,1),(2,3),(3,1),(3,2)];permutations([1,2,3],2);python
all possible combis for a defined length => [(1,2),(1,3),(1,4),(2,3),(2,4),(3,4)];combinations([1,2,3,4],2);python
all combis also with itself => [(1,1),(1,2),(1,3),(2,2),(2,3),(3,3)];combinations_with_replacement([1,2,3],2);python
accumulates every number with the next => [1,3,6,10];accumulate([1,2,3,4]);python
using operator .mul for multiplication every number the next => [1,2,6,24];accumulate([1,2,3,4], func=operator.mul);python
compares every entry to the maximum => [1,2,5,5,5];accumulate([1,2,5,3,4], func=max);python
gives interabel - groups by the func => True[1,2], False[3];groupby([1,2,3],key=func_smaller3);python
same thing - with a lambda operation => True[1,2], False[3];grougpy([1,2,3],key=lambda x: x<3);python
infinite loop starting at 10 (has to be ended with break sometimes);for i in count(10);python
infinite cycle through the list (has to be ended with break sometimes);for i in cycle([1,2,3]);python
infinite loop with 1;for i in repeat(1);python
loop with 1 for 4 times;for i in repeat(1,4);python
fastest way to change an column in a dataframe (over 400x faster then iterrows);df = df['col'].apply(lambda x: x.strip());python
Import numpy module with np abbreviation;import numpy as np;python
Define a numpy array (automatically with type int);a = np.array([1,2,3,4]);python
Multiindexing in arrays possible => gives array/[0.,1.,2.]);a[[0,2,-1]];python
Defines a numpy array with datatype float (and not int);np.array([1,2,3,4]),dtype=np.float);python
Defines a 2d numpy array;a = np.array([[1,2,3],[4,5,6],[7,8,9]);python
Returns dimension shape => (3,3);a.shape;python
Returns number of dimensions => 2;a.ndim;python
Returns total number of elements => 9;a.size;python
Gives / slices the second row => [4,5,6];a[1];python
Gives / slices the second row and first element => 4;a[1,0];python
Slices the first 2 rows => array([[1,2,3],[4,5,6]]);a[0:2];python
Slices all row with first 2 elements => array([[1,2],[4,5],[7,8]]);a[:,:2];python
Slices first 2 rows and first 2 elements => array([[1,2],[4,5]]);a[:2,:2];python
Slices first 2 rows and last element => array([[3],[6]]);a[:2,2:];python
Changes content of second row => array([[1,2,3],[9,9,9],[7,8,9]);a[1] = np.array([9,9,9]);python
Changes content of third row (for all elements) => array([[1,2,3],[4,5,6],[8,8,8]);a[2] = 8;python
Builds the sum of all elements => 45;a.sum();python
=> 5.0;a.mean();python
Return standard deviation => 2.58198889774344;a.std();python
Builds sum per columns => array([12,15,18]);a.sum(axis=0);python
Builds sum per rows => array([6,15,24]);a.sum(axis=1);python
Initialize numpy array with 5 zeros => array([0.,0.,0.,0.,0.]);np.zeroes(5);python
Initialize numpy array with 2x3 ones with int32 => array([[0,0,0],[0,0,0]]);"np.ones((2,3),dtype=""int32"")";python
Initialize np array with 2x2 with the value 99 => array([[99,99],[99,99]]);np.full((2,2,),99);python
Initialize a square matrix with len 3 => array([[1.,0.,0.],[0.,1.,0.],[0.,0.,1.]]);np.identity(3);python
Separate individual copy of the numpy array (no updates in both arrays);arr_b = arr_a.copy();python
Define 2d numpy array with 2,4 dimension;c = np.array([[1,2,3,4],[5,6,7,8]]);python
Reshape the numpy array to 4,2 dimension => [[1,2],[3,4],[5,6],[7,8]];c.reshape((4,2));python
Reshape the numpy array to 3d with 2,2,2 dimension => [[[1,2],[3,4]],[5,6],[7,8]]];c.reshape((2,2,2));python
Convert numpy datetime64 to str (can afterwards be converted with strptime to datetime;"dt = str(dt64).split(""T"")[0]";python
Build array with this range => array([0,1,2,3]);a = np.array(4);python
Changes +10 to each element => array([10,11,12,13]) (creates new array - no changing a);a + 10;python
Changes *10 to each element => array([0,10,20,30]) (creates new array - no changing a);a * 10;python
Changes the existing array a => array([100,101,102,103]);a += 100;python
Defines second array babab6;b = np.array([10,10,10,10]);python
Sums the 2 arrays to new array => array([10,11,12,13);a + b;python
Multiplicates the 2 arrays to new array => array([0,10,20,30);a * b;python
Make sinus of all entries;np.sin(b);python
Make cosinus of all entries;np.cos(b);python
Build array with this range => array([0,1,2,3]);a = np.array(4);python
Selecting items with boolean expressions - returns first and last element => array([0,3]);a[True,False,False,True];python
Use operation on the array => array([False,False,True,True]);a >= 2;python
Using operation for slicing => array([2,3]);a[a >= 2];python
Gives back all elements which are greater than the mean => array([2,3]);a[a > a.mean()];python
Gives back all elements which are NOT greater than the mean => array([0,1]);a[~(a > a.mean())];python
Gives back all elements which are equal to 0 OR 1 => array([0,1]);a[(a==0) | (a==1)];python
Gives back all elements which are <=2 and have no rest divided by 2 => array([0,2]);a[(a <= 2) & (a % 2 == 0)];python
Random 1d float array with 3 entries => eg. (0.8377, 0.8720, 0,7784);np.random.rand(3);python
Random 2d array 3 entries => [[0.27,0.91,0.54],[0.68,0.87,0.36],[0.05,0.64,0.16]];np.random.rand(3,3);python
Random 1d int array 3 entries => [0,8,8];np.random.randint(0,10,3);python
Random 2d int array 3x4 entries => [[2,6,4,5],[7,6,7,3],[7,0,4,0]];np.random.randint(0,10,(3,4));python
Random 2d int array 3x3 entries with values from 0 to 99;np.random.randint(100, size(3,3));python
Random 2d int array 3x3 entries with values from -4 to 7;np.random.randint(-4,8,size(3,3));python
